num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,budget,actor_2_facebook_likes,imdb_score,movie_facebook_likes,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,Action,Adventure,Fantasy,Sci-Fi,Thriller,Romance,Animation,Comedy,Family,Musical,Mystery,Western,Drama,History,Sport,Crime,Horror,War,Biography,Music,Documentary,gross
0.06535141800246635,-0.0989761092150172,-1.0,-0.9214782608695652,-0.94375,-0.7155603480673479,-0.9086656616874514,-0.06526898734177232,0.07179435295171532,-0.8540145985401459,0.16883116883116878,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-0.5999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
-0.011097410604192335,-0.5290102389078499,-0.9656521739130436,-0.9658260869565216,-0.998590625,-0.6085715993567986,-0.993839172871652,-0.5098892405063291,0.025640480999038262,-0.993985401459854,0.3246753246753247,-1.0,-1.0,-0.20000000000000007,-1.0,-1.0,-1.0,-0.2000000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
-0.2330456226880395,-0.22184300341296934,-0.9510434782608695,-0.9130434782608696,-0.875,-0.3821893348594668,-0.8523411447626879,-0.27689873417721544,0.15384568086758588,-0.9270072992700732,0.4805194805194804,-0.9713467048710601,-1.0,-1.0,-1.0,-0.2000000000000003,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-0.6000000000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5999999999999999,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.10480887792848348,-0.2286689419795224,-0.9510434782608695,-0.9130434782608696,-0.875,-0.7849276161718866,-0.8606520183332572,-0.7203322784810127,0.1025636009201667,-0.9708029197080292,0.2727272727272727,-0.7249283667621775,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.8027127003699137,-0.2764505119453925,-1.0,-0.9349565217391304,-0.953125,-0.3507832580623588,-0.9375846999527964,0.0015822784810124446,0.15384568086758588,-0.9562043795620438,0.4545454545454546,-0.32378223495701985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1999999999999995,-1.0,-1.0,-1.0,-0.2000000000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
-0.3686806411837239,-0.2286689419795224,-0.9930434782608696,-0.9825217391304348,-0.93125,-0.822650891622225,-0.93087874773499,-0.8283227848101267,0.15384568086758588,-0.9968467153284672,0.2987012987012985,-1.0,-1.0,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20000000000000007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.7287299630086312,-0.07167235494880553,-1.0,0.6521739130434785,-0.91875,0.1781261818115103,-0.7329282962556911,-0.32041139240506344,0.12820464089387618,-0.6934306569343065,0.688311688311688,-0.2951289398280801,-1.0,-0.6,-1.0,-1.0,-1.0,0.19999999999999973,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.09987669543773103,-0.32423208191126296,-0.9780869565217392,-0.9130434782608696,-0.875,-0.5613198530129795,-0.8352960881945396,-0.8101265822784811,0.2820508807361335,-0.8394160583941606,0.3246753246753247,-0.667621776504298,-1.0,-1.0,-1.0,-1.0,-1.0,0.1999999999999993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.10727496917385948,-0.5290102389078499,-0.9836521739130436,-0.9375652173913044,-0.96875,-0.682704286569058,-0.9617133372923424,-0.8666930379746836,0.15384568086758588,-0.988087591240876,0.35064935064935066,-0.7707736389684814,-1.0,-1.0,0.19999999999999973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.20000000000000007,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.035758323057953234,-0.13310580204778155,-1.0,-0.9327826086956522,-0.984375,-0.5808218513286298,-0.9721285764317148,-0.6843354430379747,0.2820508807361335,-0.9858102189781022,0.5324675324675323,-0.6275071633237822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.4722564734895189,-0.2081911262798637,-0.9596521739130436,-0.9162608695652174,-0.953125,-0.4653261311508202,-0.9132398398124041,-0.5170094936708862,0.17948672084129513,-0.8540145985401459,0.4025974025974024,-0.6790830945558739,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999973,-1.0,-1.0,-1.0,-1.0,-0.19999999999999984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
-0.15906288532675714,-0.1877133105802049,-1.0,-0.9358260869565216,-0.997215625,-0.7494497456016638,-0.9901207497754024,-0.7856012658227849,0.025640480999038262,-0.9871240875912408,0.3246753246753247,-0.9025787965616046,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,0.20000000000000012,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.2503082614056722,0.017064846416382284,-1.0,-0.9327826086956522,-0.984375,-0.4277602826108956,-0.9721285764317148,-0.6253955696202532,0.15384568086758588,-0.9858102189781022,0.6363636363636365,-0.5243553008595988,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,0.20000000000000012,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-0.3859432799013565,-0.4812286689419796,-0.9887826086956522,-0.9130434782608696,-0.95,-0.8237197374876677,-0.9265877910252308,-0.7381329113924051,-0.07692367889579999,-0.9124087591240876,0.16883116883116878,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2000000000000003,-0.20000000000000007,-1.0,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.09494451294697903,0.11945392491467555,-1.0,-0.9926956521739132,-0.98125,-0.6260495373956972,-0.97830767590943,0.034018987341772,0.061537936962231525,-0.9865839416058394,0.4545454545454546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-0.2281134401972874,0.0716723549488052,-1.0,-0.9309565217391303,-0.909375,-0.061394719569999534,-0.8622782574269487,-0.0015822784810128887,0.025640480999038262,-0.7956204379562044,0.5844155844155843,-0.8510028653295129,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-0.6000000000000001,-0.6000000000000001,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.26757090012330464,-0.24914675767918104,-0.9918260869565216,-0.04347826086956519,-0.934375,-0.6773588735808644,-0.8026647176160675,-0.5973101265822786,0.2820508807361335,-0.7226277372262774,0.7142857142857142,-0.5873925501432664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5999999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-0.07521578298397047,-0.3583617747440274,-0.9537391304347826,-0.9454782608695652,-0.95625,-0.7605560365822263,-0.918751998538212,-0.7045094936708861,0.07179435295171532,-0.8540145985401459,0.1168831168831168,-0.7478510028653295,-1.0,-1.0,-1.0,-1.0,-1.0,0.19999999999999973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.1999999999999996,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.5832305795314427,-0.4061433447098977,-0.9682608695652174,-0.9130434782608696,-0.990625,-0.5050841198267355,-0.9742420781752014,-0.4912974683544306,-0.2307699187380571,-0.9708029197080292,0.4025974025974024,-0.1404011461318051,-1.0,-1.0,-1.0,0.5999999999999999,-1.0,-1.0,-0.5999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.8446362515413068,-0.2764505119453925,-1.0,-0.9658260869565216,-0.997240625,-0.3822011714692724,-0.9937904466066724,-0.4090189873417722,0.025640480999038262,-0.9917810218978104,0.6103896103896103,-0.5415472779369628,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-0.2651048088779284,-0.3310580204778157,-1.0,-0.6521739130434783,-0.925,-0.5134289297396597,-0.8678665509417873,-0.4861550632911393,0.025640480999038262,-0.8394160583941606,0.4805194805194804,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-0.5999999999999999,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999984,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.4944512946979041,0.0784982935153582,-0.9130434782608696,-0.7391304347826086,-0.934375,-0.3402297367597161,-0.9073409163583208,-0.5320411392405063,0.025640480999038262,-0.9416058394160584,0.4545454545454546,-0.4555873925501431,-1.0,-0.19999999999999984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,-1.0,-0.19999999999999984,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.10727496917385948,-0.5153583617747441,0.1304347826086958,-0.04347826086956519,-0.875,-0.6375286815851351,-0.7564996269395338,-0.7104430379746836,0.025640480999038262,-0.635036496350365,0.2727272727272727,-0.8624641833810889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-0.18125770653514184,-0.5426621160409557,-0.9634782608695652,-0.9513043478260872,-0.9375,-0.5462601343573578,-0.9338723676396692,-0.24525316455696225,0.07692256094645722,-0.9882043795620438,0.35064935064935066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-0.20000000000000007,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-0.07768187422934658,-0.5426621160409557,-0.9967826086956522,-0.9339130434782608,-0.9625,-0.7219177911939174,-0.9547363452255874,-0.8967563291139241,0.025640480999038262,-0.9886277372262774,0.4805194805194804,-0.7478510028653295,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-0.19999999999999984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6000000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-0.10234278668310726,-0.2286689419795224,-1.0,-0.9596521739130436,-0.99720625,-0.6175401986064759,-0.990199929955994,-0.43235759493670894,0.025640480999038262,-0.9915182481751824,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
-0.07274969173859425,-0.12627986348122874,-1.0,-0.9297391304347826,-0.99695625,-0.7131646182427014,-0.9878549784538548,-0.6384493670886078,0.07692256094645722,-0.986043795620438,0.06493506493506485,-0.6790830945558739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.19999999999999973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2000000000000004,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
